"coef","t","n","value"
"a",43,"zaf",59.3761879588229
"a",44,"arg",379.65056045059
"a",44,"aus",288.177936009451
"a",44,"aut",710.176076689578
"a",44,"bel",653.018157424542
"a",44,"bgr",379.70398332879
"a",44,"blt",637.497307086634
"a",44,"bra",364.097203901845
"a",44,"can",412.699791531889
"a",44,"chl",481.376025768589
"a",44,"chn",146.198516120453
"a",44,"cor",417.615408800364
"a",44,"cro",861.094096129556
"a",44,"dnk",465.797333412914
"a",44,"egy",382.35843919662
"a",44,"esp",562.504842290556
"a",44,"fin",584.329932107376
"a",44,"fra",653.897360025722
"a",44,"gbr",920.054454930955
"a",44,"golf57",598.390613235099
"a",44,"grc",465.637311371974
"a",44,"hun",484.315404199374
"a",44,"idn",304.728747350204
"a",44,"irl",484.501170984105
"a",44,"ita",809.311474715046
"a",44,"jpn",605.737909461883
"a",44,"meme",513.090832607699
"a",44,"mex",652.113296531919
"a",44,"mys",339.58546109408
"a",44,"nde",198.420766962582
"a",44,"nld",671.892520251119
"a",44,"noan",367.920991091736
"a",44,"noap",538.264449004352
"a",44,"nor",588.496585485094
"a",44,"oeu",270.454196965359
"a",44,"osea",208.938334782093
"a",44,"pol",355.459978838438
"a",44,"prt",692.331403021558
"a",44,"rcam",627.549740042558
"a",44,"rcz",270.714223976378
"a",44,"rfa",848.085671563501
"a",44,"ris",278.380094433981
"a",44,"rjan57",265.005584748807
"a",44,"rom",540.450539409961
"a",44,"rsaf",335.097382787008
"a",44,"rsam",421.203463088103
"a",44,"rsas",354.636482082025
"a",44,"rsl",526.051876718328
"a",44,"rus",275.893678629724
"a",44,"slo",724.480589618631
"a",44,"sui",487.080825164583
"a",44,"swe",635.984691217675
"a",44,"tha",346.525015314946
"a",44,"tur",219.161783492829
"a",44,"ukr",244.340759404323
"a",44,"usa",475.013635819125
"a",44,"vnm",195.744042015641
"a",44,"zaf",59.3761879588229
"a",45,"arg",379.65056045059
"a",45,"aus",288.177936009451
"a",45,"aut",710.176076689578
"a",45,"bel",653.018157424542
"a",45,"bgr",379.70398332879
"a",45,"blt",637.497307086634
"a",45,"bra",364.097203901845
"a",45,"can",412.699791531889
"a",45,"chl",481.376025768589
"a",45,"chn",146.198516120453
"a",45,"cor",417.615408800364
"a",45,"cro",861.094096129556
"a",45,"dnk",465.797333412914
"a",45,"egy",382.35843919662
"a",45,"esp",562.504842290556
"a",45,"fin",584.329932107376
"a",45,"fra",653.897360025722
"a",45,"gbr",920.054454930955
"a",45,"golf57",598.390613235099
"a",45,"grc",465.637311371974
"a",45,"hun",484.315404199374
"a",45,"idn",304.728747350204
"a",45,"irl",484.501170984105
"a",45,"ita",809.311474715046
"a",45,"jpn",605.737909461883
"a",45,"meme",513.090832607699
"a",45,"mex",652.113296531919
"a",45,"mys",339.58546109408
"a",45,"nde",198.420766962582
"a",45,"nld",671.892520251119
"a",45,"noan",367.920991091736
"a",45,"noap",538.264449004352
"a",45,"nor",588.496585485094
"a",45,"oeu",270.454196965359
"a",45,"osea",208.938334782093
"a",45,"pol",355.459978838438
"a",45,"prt",692.331403021558
"a",45,"rcam",627.549740042558
"a",45,"rcz",270.714223976378
"a",45,"rfa",848.085671563501
"a",45,"ris",278.380094433981
"a",45,"rjan57",265.005584748807
"a",45,"rom",540.450539409961
"a",45,"rsaf",335.097382787008
"a",45,"rsam",421.203463088103
"a",45,"rsas",354.636482082025
"a",45,"rsl",526.051876718328
"a",45,"rus",275.893678629724
"a",45,"slo",724.480589618631
"a",45,"sui",487.080825164583
"a",45,"swe",635.984691217675
"a",45,"tha",346.525015314946
"a",45,"tur",219.161783492829
"a",45,"ukr",244.340759404323
"a",45,"usa",475.013635819125
"a",45,"vnm",195.744042015641
"a",45,"zaf",59.3761879588229
"a",46,"arg",379.65056045059
"a",46,"aus",288.177936009451
"a",46,"aut",710.176076689578
"a",46,"bel",653.018157424542
"a",46,"bgr",379.70398332879
"a",46,"blt",637.497307086634
"a",46,"bra",364.097203901845
"a",46,"can",412.699791531889
"a",46,"chl",481.376025768589
"a",46,"chn",146.198516120453
"a",46,"cor",417.615408800364
"a",46,"cro",861.094096129556
"a",46,"dnk",465.797333412914
"a",46,"egy",382.35843919662
"a",46,"esp",562.504842290556
"a",46,"fin",584.329932107376
"a",46,"fra",653.897360025722
"a",46,"gbr",920.054454930955
"a",46,"golf57",598.390613235099
"a",46,"grc",465.637311371974
"a",46,"hun",484.315404199374
"a",46,"idn",304.728747350204
"a",46,"irl",484.501170984105
"a",46,"ita",809.311474715046
"a",46,"jpn",605.737909461883
"a",46,"meme",513.090832607699
"a",46,"mex",652.113296531919
"a",46,"mys",339.58546109408
"a",46,"nde",198.420766962582
"a",46,"nld",671.892520251119
"a",46,"noan",367.920991091736
"a",46,"noap",538.264449004352
"a",46,"nor",588.496585485094
"a",46,"oeu",270.454196965359
"a",46,"osea",208.938334782093
"a",46,"pol",355.459978838438
"a",46,"prt",692.331403021558
"a",46,"rcam",627.549740042558
"a",46,"rcz",270.714223976378
"a",46,"rfa",848.085671563501
"a",46,"ris",278.380094433981
"a",46,"rjan57",265.005584748807
"a",46,"rom",540.450539409961
"a",46,"rsaf",335.097382787008
"a",46,"rsam",421.203463088103
"a",46,"rsas",354.636482082025
"a",46,"rsl",526.051876718328
"a",46,"rus",275.893678629724
"a",46,"slo",724.480589618631
"a",46,"sui",487.080825164583
"a",46,"swe",635.984691217675
"a",46,"tha",346.525015314946
"a",46,"tur",219.161783492829
"a",46,"ukr",244.340759404323
"a",46,"usa",475.013635819125
"a",46,"vnm",195.744042015641
"a",46,"zaf",59.3761879588229
"a",47,"arg",379.65056045059
"a",47,"aus",288.177936009451
"a",47,"aut",710.176076689578
"a",47,"bel",653.018157424542
"a",47,"bgr",379.70398332879
"a",47,"blt",637.497307086634
"a",47,"bra",364.097203901845
"a",47,"can",412.699791531889
"a",47,"chl",481.376025768589
"a",47,"chn",146.198516120453
"a",47,"cor",417.615408800364
"a",47,"cro",861.094096129556
"a",47,"dnk",465.797333412914
"a",47,"egy",382.35843919662
"a",47,"esp",562.504842290556
"a",47,"fin",584.329932107376
"a",47,"fra",653.897360025722
"a",47,"gbr",920.054454930955
"a",47,"golf57",598.390613235099
"a",47,"grc",465.637311371974
"a",47,"hun",484.315404199374
"a",47,"idn",304.728747350204
"a",47,"irl",484.501170984105
"a",47,"ita",809.311474715046
"a",47,"jpn",605.737909461883
"a",47,"meme",513.090832607699
"a",47,"mex",652.113296531919
"a",47,"mys",339.58546109408
"a",47,"nde",198.420766962582
"a",47,"nld",671.892520251119
"a",47,"noan",367.920991091736
"a",47,"noap",538.264449004352
"a",47,"nor",588.496585485094
"a",47,"oeu",270.454196965359
"a",47,"osea",208.938334782093
"a",47,"pol",355.459978838438
"a",47,"prt",692.331403021558
"a",47,"rcam",627.549740042558
"a",47,"rcz",270.714223976378
"a",47,"rfa",848.085671563501
"a",47,"ris",278.380094433981
"a",47,"rjan57",265.005584748807
"a",47,"rom",540.450539409961
"a",47,"rsaf",335.097382787008
"a",47,"rsam",421.203463088103
"a",47,"rsas",354.636482082025
"a",47,"rsl",526.051876718328
"a",47,"rus",275.893678629724
"a",47,"slo",724.480589618631
"a",47,"sui",487.080825164583
"a",47,"swe",635.984691217675
"a",47,"tha",346.525015314946
"a",47,"tur",219.161783492829
"a",47,"ukr",244.340759404323
"a",47,"usa",475.013635819125
"a",47,"vnm",195.744042015641
"a",47,"zaf",59.3761879588229
"a",48,"arg",379.65056045059
"a",48,"aus",288.177936009451
"a",48,"aut",710.176076689578
"a",48,"bel",653.018157424542
"a",48,"bgr",379.70398332879
"a",48,"blt",637.497307086634
"a",48,"bra",364.097203901845
"a",48,"can",412.699791531889
"a",48,"chl",481.376025768589
"a",48,"chn",146.198516120453
"a",48,"cor",417.615408800364
"a",48,"cro",861.094096129556
"a",48,"dnk",465.797333412914
"a",48,"egy",382.35843919662
"a",48,"esp",562.504842290556
"a",48,"fin",584.329932107376
"a",48,"fra",653.897360025722
"a",48,"gbr",920.054454930955
"a",48,"golf57",598.390613235099
"a",48,"grc",465.637311371974
"a",48,"hun",484.315404199374
"a",48,"idn",304.728747350204
"a",48,"irl",484.501170984105
"a",48,"ita",809.311474715046
"a",48,"jpn",605.737909461883
"a",48,"meme",513.090832607699
"a",48,"mex",652.113296531919
"a",48,"mys",339.58546109408
"a",48,"nde",198.420766962582
"a",48,"nld",671.892520251119
"a",48,"noan",367.920991091736
"a",48,"noap",538.264449004352
"a",48,"nor",588.496585485094
"a",48,"oeu",270.454196965359
"a",48,"osea",208.938334782093
"a",48,"pol",355.459978838438
"a",48,"prt",692.331403021558
"a",48,"rcam",627.549740042558
"a",48,"rcz",270.714223976378
"a",48,"rfa",848.085671563501
"a",48,"ris",278.380094433981
"a",48,"rjan57",265.005584748807
"a",48,"rom",540.450539409961
"a",48,"rsaf",335.097382787008
"a",48,"rsam",421.203463088103
"a",48,"rsas",354.636482082025
"a",48,"rsl",526.051876718328
"a",48,"rus",275.893678629724
"a",48,"slo",724.480589618631
"a",48,"sui",487.080825164583
"a",48,"swe",635.984691217675
"a",48,"tha",346.525015314946
"a",48,"tur",219.161783492829
"a",48,"ukr",244.340759404323
"a",48,"usa",475.013635819125
"a",48,"vnm",195.744042015641
"a",48,"zaf",59.3761879588229
"a",49,"arg",379.65056045059
"a",49,"aus",288.177936009451
"a",49,"aut",710.176076689578
"a",49,"bel",653.018157424542
"a",49,"bgr",379.70398332879
"a",49,"blt",637.497307086634
"a",49,"bra",364.097203901845
"a",49,"can",412.699791531889
"a",49,"chl",481.376025768589
"a",49,"chn",146.198516120453
"a",49,"cor",417.615408800364
"a",49,"cro",861.094096129556
"a",49,"dnk",465.797333412914
"a",49,"egy",382.35843919662
"a",49,"esp",562.504842290556
"a",49,"fin",584.329932107376
"a",49,"fra",653.897360025722
"a",49,"gbr",920.054454930955
"a",49,"golf57",598.390613235099
"a",49,"grc",465.637311371974
"a",49,"hun",484.315404199374
"a",49,"idn",304.728747350204
"a",49,"irl",484.501170984105
"a",49,"ita",809.311474715046
"a",49,"jpn",605.737909461883
"a",49,"meme",513.090832607699
"a",49,"mex",652.113296531919
"a",49,"mys",339.58546109408
"a",49,"nde",198.420766962582
"a",49,"nld",671.892520251119
"a",49,"noan",367.920991091736
"a",49,"noap",538.264449004352
"a",49,"nor",588.496585485094
"a",49,"oeu",270.454196965359
"a",49,"osea",208.938334782093
"a",49,"pol",355.459978838438
"a",49,"prt",692.331403021558
"a",49,"rcam",627.549740042558
"a",49,"rcz",270.714223976378
"a",49,"rfa",848.085671563501
"a",49,"ris",278.380094433981
"a",49,"rjan57",265.005584748807
"a",49,"rom",540.450539409961
"a",49,"rsaf",335.097382787008
"a",49,"rsam",421.203463088103
"a",49,"rsas",354.636482082025
"a",49,"rsl",526.051876718328
"a",49,"rus",275.893678629724
"a",49,"slo",724.480589618631
"a",49,"sui",487.080825164583
"a",49,"swe",635.984691217675
"a",49,"tha",346.525015314946
"a",49,"tur",219.161783492829
"a",49,"ukr",244.340759404323
"a",49,"usa",475.013635819125
"a",49,"vnm",195.744042015641
"a",49,"zaf",59.3761879588229
"a",50,"arg",379.65056045059
"a",50,"aus",288.177936009451
"a",50,"aut",710.176076689578
"a",50,"bel",653.018157424542
"a",50,"bgr",379.70398332879
"a",50,"blt",637.497307086634
"a",50,"bra",364.097203901845
"a",50,"can",412.699791531889
"a",50,"chl",481.376025768589
"a",50,"chn",146.198516120453
"a",50,"cor",417.615408800364
"a",50,"cro",861.094096129556
"a",50,"dnk",465.797333412914
"a",50,"egy",382.35843919662
"a",50,"esp",562.504842290556
"a",50,"fin",584.329932107376
"a",50,"fra",653.897360025722
"a",50,"gbr",920.054454930955
"a",50,"golf57",598.390613235099
"a",50,"grc",465.637311371974
"a",50,"hun",484.315404199374
"a",50,"idn",304.728747350204
"a",50,"irl",484.501170984105
"a",50,"ita",809.311474715046
"a",50,"jpn",605.737909461883
"a",50,"meme",513.090832607699
"a",50,"mex",652.113296531919
"a",50,"mys",339.58546109408
"a",50,"nde",198.420766962582
"a",50,"nld",671.892520251119
"a",50,"noan",367.920991091736
"a",50,"noap",538.264449004352
"a",50,"nor",588.496585485094
"a",50,"oeu",270.454196965359
"a",50,"osea",208.938334782093
"a",50,"pol",355.459978838438
"a",50,"prt",692.331403021558
"a",50,"rcam",627.549740042558
"a",50,"rcz",270.714223976378
"a",50,"rfa",848.085671563501
"a",50,"ris",278.380094433981
"a",50,"rjan57",265.005584748807
"a",50,"rom",540.450539409961
"a",50,"rsaf",335.097382787008
"a",50,"rsam",421.203463088103
"a",50,"rsas",354.636482082025
"a",50,"rsl",526.051876718328
"a",50,"rus",275.893678629724
"a",50,"slo",724.480589618631
"a",50,"sui",487.080825164583
"a",50,"swe",635.984691217675
"a",50,"tha",346.525015314946
"a",50,"tur",219.161783492829
"a",50,"ukr",244.340759404323
"a",50,"usa",475.013635819125
"a",50,"vnm",195.744042015641
"a",50,"zaf",59.3761879588229
"a",51,"arg",379.65056045059
"a",51,"aus",288.177936009451
"a",51,"aut",710.176076689578
"a",51,"bel",653.018157424542
"a",51,"bgr",379.70398332879
"a",51,"blt",637.497307086634
"a",51,"bra",364.097203901845
"a",51,"can",412.699791531889
"a",51,"chl",481.376025768589
"a",51,"chn",146.198516120453
"a",51,"cor",417.615408800364
"a",51,"cro",861.094096129556
"a",51,"dnk",465.797333412914
"a",51,"egy",382.35843919662
"a",51,"esp",562.504842290556
"a",51,"fin",584.329932107376
"a",51,"fra",653.897360025722
"a",51,"gbr",920.054454930955
"a",51,"golf57",598.390613235099
"a",51,"grc",465.637311371974
"a",51,"hun",484.315404199374
"a",51,"idn",304.728747350204
"a",51,"irl",484.501170984105
"a",51,"ita",809.311474715046
"a",51,"jpn",605.737909461883
"a",51,"meme",513.090832607699
"a",51,"mex",652.113296531919
"a",51,"mys",339.58546109408
"a",51,"nde",198.420766962582
"a",51,"nld",671.892520251119
"a",51,"noan",367.920991091736
"a",51,"noap",538.264449004352
"a",51,"nor",588.496585485094
"a",51,"oeu",270.454196965359
"a",51,"osea",208.938334782093
"a",51,"pol",355.459978838438
"a",51,"prt",692.331403021558
"a",51,"rcam",627.549740042558
"a",51,"rcz",270.714223976378
"a",51,"rfa",848.085671563501
"a",51,"ris",278.380094433981
"a",51,"rjan57",265.005584748807
"a",51,"rom",540.450539409961
"a",51,"rsaf",335.097382787008
"a",51,"rsam",421.203463088103
"a",51,"rsas",354.636482082025
"a",51,"rsl",526.051876718328
"a",51,"rus",275.893678629724
"a",51,"slo",724.480589618631
"a",51,"sui",487.080825164583
"a",51,"swe",635.984691217675
"a",51,"tha",346.525015314946
"a",51,"tur",219.161783492829
"a",51,"ukr",244.340759404323
"a",51,"usa",475.013635819125
"a",51,"vnm",195.744042015641
"a",51,"zaf",59.3761879588229
"a",52,"arg",379.65056045059
"a",52,"aus",288.177936009451
"a",52,"aut",710.176076689578
"a",52,"bel",653.018157424542
"a",52,"bgr",379.70398332879
"a",52,"blt",637.497307086634
"a",52,"bra",364.097203901845
"a",52,"can",412.699791531889
"a",52,"chl",481.376025768589
"a",52,"chn",146.198516120453
"a",52,"cor",417.615408800364
"a",52,"cro",861.094096129556
"a",52,"dnk",465.797333412914
"a",52,"egy",382.35843919662
"a",52,"esp",562.504842290556
"a",52,"fin",584.329932107376
"a",52,"fra",653.897360025722
"a",52,"gbr",920.054454930955
"a",52,"golf57",598.390613235099
"a",52,"grc",465.637311371974
"a",52,"hun",484.315404199374
"a",52,"idn",304.728747350204
"a",52,"irl",484.501170984105
"a",52,"ita",809.311474715046
"a",52,"jpn",605.737909461883
"a",52,"meme",513.090832607699
"a",52,"mex",652.113296531919
"a",52,"mys",339.58546109408
"a",52,"nde",198.420766962582
"a",52,"nld",671.892520251119
"a",52,"noan",367.920991091736
"a",52,"noap",538.264449004352
"a",52,"nor",588.496585485094
"a",52,"oeu",270.454196965359
"a",52,"osea",208.938334782093
"a",52,"pol",355.459978838438
"a",52,"prt",692.331403021558
"a",52,"rcam",627.549740042558
"a",52,"rcz",270.714223976378
"a",52,"rfa",848.085671563501
"a",52,"ris",278.380094433981
"a",52,"rjan57",265.005584748807
"a",52,"rom",540.450539409961
"a",52,"rsaf",335.097382787008
"a",52,"rsam",421.203463088103
"a",52,"rsas",354.636482082025
"a",52,"rsl",526.051876718328
"a",52,"rus",275.893678629724
"a",52,"slo",724.480589618631
"a",52,"sui",487.080825164583
"a",52,"swe",635.984691217675
"a",52,"tha",346.525015314946
"a",52,"tur",219.161783492829
"a",52,"ukr",244.340759404323
"a",52,"usa",475.013635819125
"a",52,"vnm",195.744042015641
"a",52,"zaf",59.3761879588229
"a",53,"arg",379.65056045059
"a",53,"aus",288.177936009451
"a",53,"aut",710.176076689578
"a",53,"bel",653.018157424542
"a",53,"bgr",379.70398332879
"a",53,"blt",637.497307086634
"a",53,"bra",364.097203901845
"a",53,"can",412.699791531889
"a",53,"chl",481.376025768589
"a",53,"chn",146.198516120453
"a",53,"cor",417.615408800364
"a",53,"cro",861.094096129556
"a",53,"dnk",465.797333412914
"a",53,"egy",382.35843919662
"a",53,"esp",562.504842290556
"a",53,"fin",584.329932107376
"a",53,"fra",653.897360025722
"a",53,"gbr",920.054454930955
"a",53,"golf57",598.390613235099
"a",53,"grc",465.637311371974
"a",53,"hun",484.315404199374
"a",53,"idn",304.728747350204
"a",53,"irl",484.501170984105
"a",53,"ita",809.311474715046
"a",53,"jpn",605.737909461883
"a",53,"meme",513.090832607699
"a",53,"mex",652.113296531919
"a",53,"mys",339.58546109408
"a",53,"nde",198.420766962582
"a",53,"nld",671.892520251119
"a",53,"noan",367.920991091736
"a",53,"noap",538.264449004352
"a",53,"nor",588.496585485094
"a",53,"oeu",270.454196965359
"a",53,"osea",208.938334782093
"a",53,"pol",355.459978838438
"a",53,"prt",692.331403021558
"a",53,"rcam",627.549740042558
"a",53,"rcz",270.714223976378
"a",53,"rfa",848.085671563501
"a",53,"ris",278.380094433981
"a",53,"rjan57",265.005584748807
"a",53,"rom",540.450539409961
"a",53,"rsaf",335.097382787008
"a",53,"rsam",421.203463088103
"a",53,"rsas",354.636482082025
"a",53,"rsl",526.051876718328
"a",53,"rus",275.893678629724
"a",53,"slo",724.480589618631
"a",53,"sui",487.080825164583
"a",53,"swe",635.984691217675
"a",53,"tha",346.525015314946
"a",53,"tur",219.161783492829
"a",53,"ukr",244.340759404323
"a",53,"usa",475.013635819125
"a",53,"vnm",195.744042015641
"a",53,"zaf",59.3761879588229
"a",54,"arg",379.65056045059
"a",54,"aus",288.177936009451
"a",54,"aut",710.176076689578
"a",54,"bel",653.018157424542
"a",54,"bgr",379.70398332879
"a",54,"blt",637.497307086634
"a",54,"bra",364.097203901845
"a",54,"can",412.699791531889
"a",54,"chl",481.376025768589
"a",54,"chn",146.198516120453
"a",54,"cor",417.615408800364
"a",54,"cro",861.094096129556
"a",54,"dnk",465.797333412914
"a",54,"egy",382.35843919662
"a",54,"esp",562.504842290556
"a",54,"fin",584.329932107376
"a",54,"fra",653.897360025722
"a",54,"gbr",920.054454930955
"a",54,"golf57",598.390613235099
"a",54,"grc",465.637311371974
"a",54,"hun",484.315404199374
"a",54,"idn",304.728747350204
"a",54,"irl",484.501170984105
"a",54,"ita",809.311474715046
"a",54,"jpn",605.737909461883
"a",54,"meme",513.090832607699
"a",54,"mex",652.113296531919
"a",54,"mys",339.58546109408
"a",54,"nde",198.420766962582
"a",54,"nld",671.892520251119
"a",54,"noan",367.920991091736
"a",54,"noap",538.264449004352
"a",54,"nor",588.496585485094
"a",54,"oeu",270.454196965359
"a",54,"osea",208.938334782093
"a",54,"pol",355.459978838438
"a",54,"prt",692.331403021558
"a",54,"rcam",627.549740042558
"a",54,"rcz",270.714223976378
"a",54,"rfa",848.085671563501
"a",54,"ris",278.380094433981
"a",54,"rjan57",265.005584748807
"a",54,"rom",540.450539409961
"a",54,"rsaf",335.097382787008
"a",54,"rsam",421.203463088103
"a",54,"rsas",354.636482082025
"a",54,"rsl",526.051876718328
"a",54,"rus",275.893678629724
"a",54,"slo",724.480589618631
"a",54,"sui",487.080825164583
"a",54,"swe",635.984691217675
"a",54,"tha",346.525015314946
"a",54,"tur",219.161783492829
"a",54,"ukr",244.340759404323
"a",54,"usa",475.013635819125
"a",54,"vnm",195.744042015641
"a",54,"zaf",59.3761879588229
"a",55,"arg",379.65056045059
"a",55,"aus",288.177936009451
"a",55,"aut",710.176076689578
"a",55,"bel",653.018157424542
"a",55,"bgr",379.70398332879
"a",55,"blt",637.497307086634
"a",55,"bra",364.097203901845
"a",55,"can",412.699791531889
